id,title,district,price,negotiable,link,description,address,additional_cost,has_additional_cost,deposit,has_deposit_cost,has_deposit,total_monthly_cost,photos
1094886146,Pokój z balkonem I Metro Centrum I Aleje Jerozolimskie- wolny od dziś,Śródmieście,1075,false,https://www.olx.pl/d/oferta/pokoj-z-balkonem-i-metro-centrum-i-aleje-jerozolimskie-wolny-od-dzis-CID3-ID1c61TY.html?search_reason=search%7Corganic,"Do wynajęcia trzy jednoosobowe pokoje w świetnej lokalizacji.
W kilka sekund jestes przy wejsciu do metra Centrum, na przystanku tramwajowym, autobusowym, w restauracji, kawiarni, stacji Veturilo, kinie, teatrze etc.
Na części wspólne mieszkania składają się 2 łazienki, kuchnia i przedpokój.
Standardowe wyposażenie pokoju: łóżko, szafa, biurko z krzesłem oraz tekstylia dekoracyjne:)
Oferta skierowana do młodych studiujących i/lub pracujących osób, ceniących sobie spokój i dbających o porządek, w wieku 18-35 lat.
Cena:
Pokój 1 z balkonem (zdj. 1,2): 1600,00 zł - oferta nieaktualna
Pokój 2 (zdj. 3): 1350,00 zł - wolny od dziś - oferta nieaktualna
Pokój 3 (zdj. 4): 1075,00 zł - wolny od 24.09.2026
Do ceny najmu należy doliczyć opłaty 350 zł/os. (woda, prąd , ogrzewanie oraz internet).
Umowa do września 2027 roku. Przy podpisywaniu umowy pobierana jest kaucja.
Zapraszam do kontaktu.",Aleje Jerozolimskie,350,True,1075,True,True,1425,"[""https://ireland.apollo.olxcdn.com:443/v1/files/yfbp2jwoht0f2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/tfrix5v8od59-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/7ov9vdwftpkk1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/9f7cw40t6ymh2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/z3me1qc40dda1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/1tfom8v5fgoh-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/8s4fjhg31myd3-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/x9ahjv3uubbp-PL/image""]"
1000134329,"Pokój 1-os. na Bemowie – Widawska 21, blisko WAT (8 min)",Bemowo,1050,false,https://www.olx.pl/d/oferta/pokoj-1-os-na-bemowie-widawska-21-blisko-wat-8-min-CID3-ID15GsCR.html?search_reason=search%7Corganic,"Pokój 1-os. na Bemowie – Widawska 21, blisko WAT (8 min).
Mieszkanie bez właściciela w zielonej okolicy przy Forcie Bema z pełnym wyposażeniem.
Wyposażenie w 5-pokojowym mieszkaniu
- Pokój: jednoosobowy, umeblowany, zamykany na klucz.
- Kuchnia: lodówka z zamrażarką, płyta grzewcza, mikrofala, czajnik.
- Łazienka: kabina prysznicowa, umywalka, WC, szafki na kosmetyki, pralka.
- Dodatki: odkurzacz, żelazko, deska do prasowania, suszarki do ubrań.
Internet w opłatach za media.
Lokalizacja premium
Lidl, Carrefour Express, Żabka, Galeria Handlowa Bemowo, kawiarnie, punkty usługowe.
Koszty
Czynsz: 900 zł + 400zł media i Internet = łącznie ok. 1300 zł/mc.
Kaucja: obowiązkowa.
Dokładne ceny i dostępność:
wynajem.galeriapokoi.pl
.
Lokalizacja
Widawska 21 (3. piętro w 5-piętrowym bloku bez windy).
Komunikacja
Autobusy: 112, 122, 171, 184, 197, 201, 220, N01.
Uczelnie w zasięgu
Wojskowa Akademia Techniczna: 8 min.
AWF: 13 min, SGSP: 15 min.
UKSW: 22 min, PW: 35 min, UW: 40 min.
Dla kogo
Młoda osoba studiująca lub pracująca.
Dostępność
od zaraz  - umowa do września 2027.
Kontakt
Klaudia 57*******43 (9-18 dzwoń, później SMS).
Zadzwoń i umów oglądanie – bliskość WAT i spokojna okolica",Widawska 21,400,True,1300,True,True,1450,"[""https://ireland.apollo.olxcdn.com:443/v1/files/jiutrykx0h432-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/1qd7vyirjzyd3-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/kxjgbe5ku7wv2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/dvsx6y0y81bh1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/d21dxb7y1e123-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/iteuw5jfo4wv1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/xh9oo5qwg1kx1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/44ilabj118pg3-PL/image""]"
594900421,Pokój przy Pl. Zawiszy - Wysoki standard,Ochota,1500,true,https://www.olx.pl/d/oferta/pokoj-przy-pl-zawiszy-wysoki-standard-CID3-IDEg8M5.html?search_reason=search%7Corganic,"1-osobowy pokój w sercu Warszawy – 200m od PLACU ZAWISZU.
Zobacz Spacer 3D
www.wnetrza3d.pl/realizacje/indywidualny/grojecka/
Mieszkanie wykończone w wysokim standardzie. Mieszkanie czyste, przytulne, ciepłe, w pełni umeblowane i wyposażone. W mieszkaniu znajduje się 5 pokoi 1-osobowych.
WYPOSAŻENIE: Dwie łazienki, każda z prysznicem i WC, zapewnią wysoki komfort. ZMYWARKA, kuchenka indukcyjna, lodówka, mikrofalówka, czajnik, naczynia, sztućce – wszystko co potrzebne.  Mieszkanie wyposażone także w odkurzacz, żelazko z deską do prasowania, suszarki do ubrań, akcesoria do utrzymywania porządku.
LOKALIZACJA: Ochota, ul. Grójecka przy Placu Zawiszy.
Doskonały punkt komunikacyjny; METRO linia II – 900m, tramwaje. Autobusy, Dworzec Centralny, Uczelnie, WUM na piechotę, sklepy, restauracje, siłownia.
Mieszkanie dla młodych osób pracujących lub studiujących ceniących porządek. Imprezowiczom i  palaczom dziękujemy :)
CENA za pokój od 1500 zł/miesiąc plus opłaty za media w stałej kwocie 400 zł/miesiąc. Kaucja zwrotna.
Umowa do września z możliwością przedłużenia na kolejny rok.
KONTAKT bezpośrednio do właściciela.",ul. Grójecka przy Placu Zawiszy,400,True,,,True,1900,"[""https://ireland.apollo.olxcdn.com:443/v1/files/j5b8zxwj50zx-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/pxae6c268yzp3-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/1ob3w46s4gm52-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/xqaguhswwfk43-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/fb3gpg17fghu3-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/g71y6t221mpg-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/ifcfx43j3csw-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/fdvlpbc08u302-PL/image""]"
1091298855,"Wygodny Pokój przy Parku! Metro Płocka, Bliska Wola, Warsaw Spire!",Wola,1420,false,https://www.olx.pl/d/oferta/wygodny-pokoj-przy-parku-metro-plocka-bliska-wola-warsaw-spire-CID3-ID1bQYGr.html?search_reason=search%7Corganic,"UWAGA: Pokój dla osób mówiących płynnie po polsku.
BLISKA Wola Metro PŁOCKA Pokój przy Parku Szymańskiego! ul. Wieluńska 2
BEZPOŚREDNIO OD WŁAŚCICIELA
BLISKA WOLA! WARSAW SPIRE! CENTRUM! METRO PŁOCKA.
Zamieszkaj przy Parku Szymańskiego, gdzie znajdują się liczne ścieżki do biegania, spacerowania i jazdy na rowerze. Bardzo dobra lokalizacja - ulica Wieluńska 2.
Najbliższe przystanki w odległości jedynie 140 m ;) Meto Płocka 8 min. (M2), Blisko CENTRUM.
OPIS:
Do wynajęcia pokój jednoosobowy na ulicy Wieluńskiej 2 w Warszawie. Mieszkanie jest zaprojektowane w świetnym stylu, tak aby każdy poczuł sie w nim przyjemnie i komfortowo;)
Nowoczesna kuchnia i 2 pełne łazienki! (2 wc i 2 kabiny prysznicowe)
WYPOSAŻENIE:
Płyta indukcyjna, piekarnik, mikrofalówka, czajnik, lodówko-zamrażarka, odkurzacz, żelazko, deska do prasowania, pralka, zestaw wyposażenia kuchennego
KOGO SZUKAMY?
Pozytywnych najlepiej młodych ludzi, pracujących i/lub studiujących. Bez zwierząt i bez papierosa. Osób, które dbają o czystość ;)
KOMUNIKACJA
Sprawdź na www.jakdojade.pl
Bardzo dobra komunikacja w każdą stronę Warszawy!
Przystanek autobusowy: Os. Wolska - 186,414,523 oraz nocny N42, Elekcyjna - 109,154,171,184,190,197, PKP Kasprzaka - 105,109,154,155,167,171,184,190,255
Przystanek tramwajowy: Os. Wolska - 10,11,13,26,27,
Metro Płocka 8 min
LOKALIZACJA:
Świetna lokalizacja!
-3 min pieszo duży market
-3 min pieszo piękny Park Szymańskiego
-6 min Tesco
-7 min pieszo PKP Kasprzaka
-9 min Rondo Daszyńskiego M2
-10 min Warsaw Spire
-10 min Biedronka
-12 min Dworzec Zachodni
-12 min Siłownia McFIT
-13 min Rondo ONZ M2
-13 min Pływalnia Delfin
-15 min Złote Tarasy
-15 min Wola Park
-16 min Centrum
-18 min Blue City
UCZELNIE:
-15 min PW
-20 min WUM
-24 min UW
CZEGO MOŻESZ BYĆ PEWIEN?
Nie ingerujemy w Twoje życie, nie przychodzimy bez zapowiedzi, nie robimy problemów z niczego, jesteśmy przyjacielscy i zależy nam na tym, żeby mieszkało Ci się miło, przyjemnie i w dobrych warunkach. Nie zaskoczymy Cię żadnymi dodatkowymi opłatami, tak jak często się zdarza w przypadku innych mieszkań. Płacisz za czynsz + media!
Nam także zależy na tym, żeby wynajmować mieszkanie fajnym ludziom:)
JAKA CENA?
1. Czynsz najmu przy terminowych płatnościach wynosi 1.420 zł + 340 zł ryczałt na media za osobę tj. prąd, woda, ogrzewanie, internet, czyli miesięcznie łącznie 1.760 zł
2. Czynsz płatny z góry + media ( woda, gaz, prąd ) do 5-ego każdego miesiąca
3. Wymagana kaucja
4. Umowa terminowa do 31 sierpnia 2027 z możliwością przedłużenia.
2 łazienki, jedna z WC i umywalką, druga z WC, prysznicem, umywalką i pralką.
KONTAKT?
Paweł, tel. 60*****38 - jeśli nie odbieram, proszę o SMS, odpisze lub oddzwonię;)
Serdecznie zapraszam do obejrzenia mieszkania
Podpisujemy legalną umowę najmu.
Ogłoszenie bezpośrednio od właściciela.
Agencjom dziękujemy.",ul. Wieluńska 2,760,True,1760,True,True,2180,"[""https://ireland.apollo.olxcdn.com:443/v1/files/6ueaezexfwxm2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/pmoo3sh0o53a-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/36312j0smr0u2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/bity2mp6gnwx-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/v4f8zr9io0hx-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/vjyyqp10odt52-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/z8un3m7epbfl3-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/m3z839nr9gli1-PL/image""]"
1096982797,Pokój do wynajęcia – dwuosobowy - Warszawa Śródmieście – Mokotów,Mokotów,1800,false,https://www.olx.pl/d/oferta/pokoj-do-wynajecia-dwuosobowy-warszawa-srodmiescie-mokotow-CID3-ID1cePkW.html?search_reason=search%7Corganic,"Ul. Nowosielecka 22, Warszawa Śródmieście, granica z Mokotowem.
Wymagany język polski. Pokój dwuosobowy - część dzienna plus sypialnia. Dostępny od 28.09.2026.
Oferta skierowana jest do młodych, pracujących lub studiujących osób.
Oferuję do wynajęcia w pełni umeblowany pokój, na warszawskim Śródmieściu (Ujazdów). Mieszkanie czteropokojowe, dwupoziomowe – 100m2, dwie pełne łazienki. Cały pierwszy poziom to część wspólna: kuchnia, salon z jadalnią oraz łazienka, razem około 35m2. Piętro to cztery pokoje, łazienka oraz schowek. Każdy pokój zamykany na klucz. Mieszkanie bez właściciela, w pełni wyposażone. Spokojna, zielona okolica, świetna lokalizacja.
Bezpośrednio, bez prowizji 1800zł/mc, do czynszu najmu należy doliczyć 300/mc za osobę za zryczałtowane opłaty, media i cykliczne sprzątanie części wspólnych. Całkowita kwota najmu dla dwóch osób wynosi 2300zł/mc, dla jednej osoby 2100zł. Brak rozliczeń za media. Kaucja zwrotna w wysokości miesięcznego czynszu, bez ukrytych i dodatkowych opłat.
POKÓJ: Składa się z dwóch oddzielnych pomieszczeń, części dziennej oraz sypialni. W pełni umeblowany, sypialnia: łóżko 160cm z grubym materacem, komoda. Część dzienna: szafa, komoda, biurko, krzesło, kanapa, telewizor – w cenie wykupiona TV kablowa. Każdy pokój zamykany na klucz. W cenie internet bezprzewodowy do 900 mb/s.
KUCHNIA: W pełni wyposażona: Lodówka, piekarnik, zmywarka, płyta, okap, czajnik, mikrofala, talerze, sztućce, garnki, patelnie, kubki, szklanki, itp.
ŁAZIENKI: Pierwsza: prysznic, wc, umywalka. Druga: Pralka, wanna z prysznicem, wc, umywalka.
OKOLICA: Budynek zlokalizowany jest przy ulicy Nowosieleckiej 22, w okolicy sklepy, Biedronka, Żabka, bar mleczny, piekarnia i wiele innych. Tuż obok Łazienki Królewskie – 400m. Komunikacja – przystanek Bartycka.
Zapraszam do kontaktu telefonicznego lub wysyłając wiadomość prywatną","ul. Nowosielecka 22, Warszawa Śródmieście, granica z Mokotowem",300,True,1800,True,True,2100,"[""https://ireland.apollo.olxcdn.com:443/v1/files/20bbk1i8c45g-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/81g0unm2jabc1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/9f7cgfk8ch9c2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/gl5ft05l6z4c-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/tftiz2qdo94t2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/yfz8r1d892ub2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/c0b76pv6awf7-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/r27aznl7bwvt3-PL/image""]"
1098426182,Jednosobowy pokój w 4 pokojowym mieszkaniu! Ursynów! Metro!,Ursynów,1495,false,https://www.olx.pl/d/oferta/jednosobowy-pokoj-w-4-pokojowym-mieszkaniu-ursynow-metro-CID3-ID1ckSPk.html?search_reason=search%7Cpromoted,"Mam do wynajęcia jednoosobowy pokój w nowoczesnym i wyremontowanym mieszkaniu na ulicy Polskie Drogi 6 - Ursynów.
Pokój gotowy od 1/10/26.
Mieszkanie jest 4 pokojowe z dużą komfortową łazienką i licznymi szafami w przedpokoju.
Świetna lokalizacja, 8 min pieszo do stacji metra Imielin oraz 2 min do przystanków autobusowych.
WYPOSAŻENIE:
piekarnik, płyta indukcyjna, lodówka z zamrażarką, zestaw wyposażenia kuchennego, odkurzacz, żelazko, deska do prasowania.
UCZELNIE:
Vistula (2km), SGGW (2,4 km), Uczelnia Łazarskiego (4,9 km)
SKLEPY I RESTAURACJE:
Lidl (100 m), Bazarek Ursynów (140 m), Restauracja Dolce Buongiorno - śniadania (100 m), Żabka i Top Market (250 m), Galeria Ursynów (2 km)
KOMUNIKACJA:
Metro - metro Imielin (900 m),
Przystanek autobusowy
* Szpital Południowy 01 - autobus 179 (170 m),
* Szpital Południowy 04 - autobus 185, 192, 319, N34 (200 m)
REKREACJA:
Ursynowskie Centrum Sportu i Rekreacji (550 m), Las Kabacki (2 km)
KOGO SZUKAM?
Sympatyczne, młode osoby pracujące i/lub studiujące. Dbające o czystość. Bez zwierząt i niepalące w mieszkaniu!
Zależy mi na tym, żeby wynajmować mieszkanie fajnym ludziom oraz na tym żeby i Tobie mieszkało się dobrze i komfortowo.
CENA:
Czynsz najmu za pokój przy terminowych płatnościach wynosi : 1495 zł
Do ceny należy doliczyć media tj. prąd, woda, ogrzewanie, śmieci : 300 zł
W cenie Internet
Wymagana kaucja
Możliwość wynajęcia miejsca w garażu podziemnym (300 zł)
Mam w tym mieszkaniu jeszcze dwa inne pokoje do wynajęcia ;)
KONTAKT:
Paulina tel. 50*****35 - napisz proszę sms, ponieważ nie zawsze mam możliwość odebrać.","Polska Droga 6, Ursynów",300,True,1500,True,True,1795,"[""https://ireland.apollo.olxcdn.com:443/v1/files/8tlbs5upoy822-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/tr51r8sf1c4j1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/2bt3t4h1k20e1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/q161y59knfxn2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/uc9of8k0cw0b3-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/ilaqr87ldavv2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/nz8owo2g7k28-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/nbm6wa6vo7tq1-PL/image""]"
683149252,Wolne od  WRZEŚNIA 2026  POKÓJ 9m  ul Racławicka 4 Górny Mokotow centrum,Mokotów,1499,false,https://www.olx.pl/d/oferta/wolne-od-wrzesnia-2026-pokoj-9m-ul-raclawicka-4-gorny-mokotow-centrum-CID3-IDKeqkk.html?search_reason=search%7Cpromoted,"Pokój  do wynajęcia  przy ul. Racławickiej 4  w mieszkaniu 3 pokojowym
WOLNY OD 15.09.2026
W mieszkaniu mieszkają dwie osoby
oddzielny  pokój 9m,
Po remoncie w 2020r.
Super lokalizacja , zamknięte osiedle , parking,
50m od ul Puławskiej
Cicha okolica, blisko tramwaje , metro
Preferowane Osoby pracujące, Studenci  PL.
Do  czynszu  należ doliczyć opłaty licznikowe ok 100zł na miesiąc
kaucja 1500 zł płatna z góry
W celu oglądania pokoju proszę dzwonić do lokatora
Mobile:  511…699…662…",ul. Racławicka 4,100,True,1500,True,True,1599,"[""https://ireland.apollo.olxcdn.com:443/v1/files/me4eqcfg668u-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/v12s6fhnqf7l2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/ice2wzkskwzv-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/u7dp1cam0kwd-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/bz8hy5mx4wad2-PL/image""]"
1093105403,Pokój | Wita Stwosza 17a | metro Służew 750m | od 30.09 | 785,Mokotów,1190,false,https://www.olx.pl/d/oferta/pokoj-wita-stwosza-17a-metro-sluzew-750m-od-30-09-785-CID3-ID1bYyEj.html?search_reason=search%7Cpromoted,"* BEZ PROWIZJI - bezpośrednio od właściciela
* Media w ryczałcie 450 zł: internet 300Mb/s, prąd, woda, ogrzewanie
* Umowa PL + EN - pomagamy przy PESEL, wizie, karcie pobytu
[English version below]
Do wynajęcia bezpośrednio od właściciela w pełni umeblowany pokój jednoosobowy w 4 piętrowym domu na Mokotowie przy ul. Wita Stwosza 17a blisko stacji metra Wilanowska.
Okolica jest cicha, obok zielony Skwer osiedlowy.
MIESZKANIE
• Mieszkanie składa się z 14 pokoi jednoosobowych, 4 pokoi dwuosobowych, aneksu kuchennego, 4 łazienek z WC, oraz przedpokoju.
• Każdy z pokoi zawiera biurko, krzesło, tapczan, półki na książki i szafę.
• Dodatkowo w mieszkaniu znajdują się pralka, lodówka, czajnik, płyta indukcyjna, kuchenka mikrofalowa, odkurzacz, deska do prasowania, suszarki na bieliznę
• Kuchnia jest wyposażona w talerze, sztućce, kubki, szklanki, garnki i patelnie.
OKOLICA
• Uczelnia Łazarskiego 350 m
• metro Wilanowska 750 m
• Centrum handlowe Land 850 m
OPŁATY
• miesięczny czynsz najmu wynosi: 1190 zł plus stała opłata za media - ryczałt 450 zł (w tym Internet).
• Kaucja zwrotna: 1740 zł.
• Cena obejmuje rabat za terminowe płatności.
• Umowa na czas określony
• POKÓJ DOSTĘPNY OD 30.09.2026
Oprócz zakwaterowania:
• Umowy dostępne w języku polskim i angielskim – zrozumiałe, czytelne i przygotowane tak, by wspierały Cię również przy sprawach urzędowych.
• Dokumenty dobre do uzyskania wizy, PESEL, karty pobytu i konta bankowego – sprawdzone przez tysiące naszych najemców z zagranicy.
• Jeśli coś się zepsuje – nie musisz się martwić. Nasz dział techniczny szybko zareaguje na każdą usterkę. Nie trzeba szukać firm zewnętrznych – wszystkim zajmujemy się na miejscu, sprawnie i profesjonalnie.
[ENGLISH VERSION]
* NO AGENCY FEE - direct from owner
* Utilities lump sum 450 PLN: internet, electricity, water, heating
* Contract in PL + EN - we help with PESEL, visa, residence card
Single room for rent in a house located on Wita Stwosza 17a close to subway station Wilanowska. Very nice room.
We are looking for nice, young, studying or working people.
The apartment
• The apartment consists of 14 single rooms, 4 duble rooms, kitchen, bathroom with toilet and separated toilet,
• Each room is equipped with bed, desk, chair, wardrobe and chest of drawers.
• Additionally, in the flat there are a fridge, hoover, ironing board, and microwave.
• The kitchen is fully equipped.
Neighborhood
• Łazarski University 350 m
• Wilanowska subway station 750 m
• Shopping center Land 850 m
PRICE
• monthly rent is: 1190 PLN plus utilities 450 PLN per month (Internet in lump sum).
• Refundable deposit: 1740 PLN.
• Price includes discount for timely payments
• Fixed-term contract
• AVAILABLE FROM 30.09.2026
What else apart from accommodation?
• Contracts available in both Polish and English – clear, easy to understand and tailored to support your official matters.
• Documents accepted for visas, PESEL, residence permits and bank accounts – trusted by thousands of our international tenants.
• If something breaks – you don’t have to worry. Our technical team is ready to fix any issue. No need to call external services – everything is handled on-site, quickly and professionally.",ul. Wita Stwosza 17a,450,True,1740,True,True,1640,"[""https://ireland.apollo.olxcdn.com:443/v1/files/8w135353z01r-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/2qvp45qs4lja3-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/84odr8g0uu2l-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/xiuvt1qgnlnh2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/ewber5qd4ry63-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/e4jsxy9yt7d52-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/8vy1v1y92i6f1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/xsyvurjvfdgz1-PL/image""]"
1098131191,"Widny pokój jednoosobowy, dobry dojazd do centrum",Praga-Południe,1180,false,https://www.olx.pl/d/oferta/widny-pokoj-jednoosobowy-dobry-dojazd-do-centrum-CID3-ID1cjE5p.html?search_reason=search%7Corganic,"Mam do zaoferowania widny pokój jednoosobowy
Mieszkanie jest bardzo duże ma ok 62m2, składa się z 3 pokoi, dużego przestronnego przedpokoju, kuchni i łazienki
Pokój ma ok 9m2.
Wyposażenie widoczne na zdjęciach, jest rozkładana sofa, szafa, stolik. W razie potrzeby można dokupić dodatkowe meble
Kuchnia wyposażona w lodówkę z zamrażalką, kuchenkę z piekarnikiem oraz podstawowe wyposażenie.
Mieszkanie znajduje się na Pradze Południe, ul. Międzyborskiej 47. W bliskiej odległości od mieszkania przystanek autobusowy z którego w 20min można dojechać do centrum.
W okolicy wiele sklepów, punktów usługowych i wszystkiego co jest potrzebne do życia.
Cena za pokój wynosi 1130 plus opłaty
Mieszkają osoby z Ukrainy, pracujące. W tym mieszkaniu od 01.10 będę miał też wolny drugi, nieco większy pokój.
Wolne od zaraz
Ogłoszenie jest prywatne, bez zbędnych prowizji itp.
Jeżeli o czymś zapomniałem, proszę pytać.
Zapraszam do oglądania",ul. Międzyborska 47,1130,True,1130,True,True,2310,"[""https://ireland.apollo.olxcdn.com:443/v1/files/k5xdlcigmh2g3-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/56wx4meugtbv2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/ezk2mjnwsrse-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/dlnjlryt2erq2-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/5dszrt7otsc7-PL/image""]"
1070427450,"Pokój jednoosobowy - ul. Kluczowa 10, BIELANY",Mokotów,1450,false,https://www.olx.pl/d/oferta/pokoj-jednoosobowy-ul-kluczowa-10-bielany-CID3-ID1arp4S.html?search_reason=search%7Corganic,"Pokój jednoosobowy - ul. Kluczowa 10, BIELANY
[Kto] Właściciel bezpośrednio
[CO] Pokój jednoosobowy
[Lokalizacja] Bielany, ul. Kluczowa 10
[CENA] 1450 zł + 490 zł media (Internet 600Mb/s w cenie), kaucja 2300 zł
[OD KIEDY] od zaraz
Mam do zaoferowania pokój w nowym mieszkaniu na Bielanach:
• Świetna lokalizacja blisko do UKSW i AWF
• Tramwaje i autobusy blisko bloku
• Pokój oddzielny zamykany na klucz
• Mieszkanie 5-cio pokojowe
• Mieszkanie posiada DWIE ŁAZIENKI (2x prysznic i 2x WC) + pralka
• W mieszkaniu nie ma możliwości trzymania zwierząt.
Wyposażenie pokoju:
• Wygodne łóżko z materacem
• Duża szafa + suszarka na pranie
• Regał na książki, komoda, biurko z krzesłem
W kuchni pełne wyposażenie:
• Lodówka
• PIEKARNIK i ZMYWARKA
• Mikrofala i płyta indukcyjna
• Czajnik, naczynia, kubki, sztućce, noże kuchenne
Dodatkowe wyposażenie:
• Odkurzacz, deska do prasowania, MOP, zmiotka
Przy bloku jeżdżą następujące linie komunikacji miejskiej:
• autobusy 114, 116, 121, 171, 180, 409, N02
• tramwaje 11, 24, 26, 28, 74, 76
W pobliżu znajdują się liczne sklepy Rossmann, Biedronka, Kebab, Pizzeria, McDonald, Piekarnia, Apteka oraz centrum handlowe Galeria Bemowo, fitness kluby, Pływalnia, Hala Sportowa, wspaniałe tereny do biegania lub jazdy rowerem
Zapraszam do kontaktu ze mną
Basia
45*****61","ul. Kluczowa 10, Bielany",490,True,2300,True,True,1940,"[""https://ireland.apollo.olxcdn.com:443/v1/files/qegp23lndb1l-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/mqoyhhjxge56-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/btalm2a8iv9b1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/hha1xwzvffjt-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/s6157wttqgvc1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/vg105qf17axa1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/5dsrpgdxbu0p1-PL/image"", ""https://ireland.apollo.olxcdn.com:443/v1/files/8ug280fft2z72-PL/image""]"
